Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Order Week,Order Day,Shipping Days,Profit Margin,Sales Bucket,Profit Bucket
84,Us-2020-115161,2020-01-31,2020-02-02,First Class,Lc-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,Fur-Bo-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",290.666,2,0.15,3.4195999999999884,2020,January,1,5,Friday,2,0.011764705882352901,Medium,Low Profit
85,Us-2020-140795,2020-02-01,2020-02-03,First Class,Bd-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,Tec-Ac-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.90000000000003,6,0.0,206.31600000000006,2020,February,1,5,Saturday,2,0.4400000000000001,Medium,High Profit
86,Us-2020-123400,2020-02-02,2020-02-09,Standard Class,Eb-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,Off-Bi-10000666,Office Supplies,Binders,Surelock Post Binders,18.336000000000002,2,0.7,-12.224,2020,February,1,5,Sunday,7,-0.6666666666666666,Low,Loss
87,Us-2020-139857,2020-02-02,2020-02-06,Standard Class,Cd-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,Off-Fa-10001843,Office Supplies,Fasteners,Staples,12.350000000000001,5,0.0,5.8045,2020,February,1,5,Sunday,4,0.4699999999999999,Low,Low Profit
88,Us-2020-123400,2020-02-02,2020-02-09,Standard Class,Eb-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,Tec-Ph-10002890,Technology,Phones,At&T 17929 Lendline Telephone,180.96,5,0.2,13.571999999999996,2020,February,1,5,Sunday,7,0.07499999999999997,Medium,Low Profit
89,Us-2020-111059,2020-02-03,2020-02-06,Second Class,Tb-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,Off-Bi-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272000000000002,3,0.2,4.3134,2020,February,1,6,Monday,3,0.3249999999999999,Low,Low Profit
90,Us-2020-111059,2020-02-03,2020-02-06,Second Class,Tb-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,Off-Bi-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,2,0.2,27.247999999999998,2020,February,1,6,Monday,3,0.32499999999999996,Low,Low Profit
91,Us-2020-104808,2020-02-04,2020-02-08,Second Class,Mh-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West,Off-Bi-10003676,Office Supplies,Binders,"Gbc Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.036799999999999,2020,February,1,6,Tuesday,4,0.3499999999999999,Low,Low Profit
92,Us-2020-107181,2020-02-04,2020-02-08,Standard Class,Db-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,Off-Bi-10004230,Office Supplies,Binders,Gbc Recycled Grain Textured Covers,82.896,3,0.2,29.0136,2020,February,1,6,Tuesday,4,0.35,Low,Low Profit
93,Us-2020-107181,2020-02-04,2020-02-08,Standard Class,Db-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,Off-Pa-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4,0.0,16.0928,2020,February,1,6,Tuesday,4,0.47,Low,Low Profit
94,Us-2020-108182,2020-02-06,2020-02-10,Second Class,Dl-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441,Central,Off-Bi-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.951999999999998,2,0.8,-14.770800000000001,2020,February,1,6,Thursday,4,-1.6500000000000006,Low,Loss
95,Us-2020-131905,2020-02-06,2020-02-09,First Class,Nd-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,Off-La-10002787,Office Supplies,Labels,Avery 480,15.0,4,0.0,7.199999999999999,2020,February,1,6,Thursday,3,0.4799999999999999,Low,Low Profit
96,Us-2020-131905,2020-02-06,2020-02-09,First Class,Nd-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,Tec-Ph-10001615,Technology,Phones,At&T Cl82213,144.95,5,0.0,42.035499999999985,2020,February,1,6,Thursday,3,0.2899999999999999,Medium,Low Profit
97,Us-2020-131905,2020-02-06,2020-02-09,First Class,Nd-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,Tec-Ph-10003645,Technology,Phones,Aastra 57I Voip Phone,161.61,1,0.0,42.018600000000006,2020,February,1,6,Thursday,3,0.26,Medium,Low Profit
98,Us-2020-169390,2020-02-07,2020-02-10,Second Class,Cs-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East,Off-St-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,4,0.0,9.744,2020,February,1,6,Friday,3,0.15000000000000002,Low,Low Profit
99,Us-2020-107755,2020-02-07,2020-02-12,Standard Class,Ck-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,07036,East,Tec-Ac-10000710,Technology,Accessories,Maxell Dvd-Ram Discs,115.36,7,0.0,49.60480000000001,2020,February,1,6,Friday,5,0.4300000000000001,Medium,Low Profit
100,Us-2020-125759,2020-02-08,2020-02-09,First Class,Nm-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,Fur-Fu-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0.0,5.5328,2020,February,1,6,Saturday,1,0.38,Low,Low Profit
101,Us-2020-168368,2020-02-11,2020-02-15,Second Class,Ga-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Fur-Ch-10001146,Furniture,Chairs,"Global Value Mid-Back Manager'S Chair, Gray",60.89,1,0.0,15.222499999999997,2020,February,1,7,Tuesday,4,0.24999999999999994,Low,Low Profit
102,Us-2020-168368,2020-02-11,2020-02-15,Second Class,Ga-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Fur-Fu-10002298,Furniture,Furnishings,"Rubbermaid Clustermat Chairmats, Mat Size- 66"" X 60"", Lip 20"" X 11"" -90 Degree Angle",332.94,3,0.0,53.270399999999995,2020,February,1,7,Tuesday,4,0.15999999999999998,Medium,Low Profit
103,Us-2020-127614,2020-02-11,2020-02-15,Standard Class,Nf-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,Fur-Ta-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0.0,75.37319999999994,2020,February,1,7,Tuesday,4,0.05999999999999995,Very High,Low Profit
104,Us-2020-127614,2020-02-11,2020-02-15,Standard Class,Nf-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,Off-Bi-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders With Dubllock Round Rings,17.46,2,0.0,8.206199999999999,2020,February,1,7,Tuesday,4,0.4699999999999999,Low,Low Profit
105,Us-2020-168368,2020-02-11,2020-02-15,Second Class,Ga-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Off-Bi-10004654,Office Supplies,Binders,Varicap6 Expandable Binder,51.900000000000006,3,0.0,24.393,2020,February,1,7,Tuesday,4,0.47,Low,Low Profit
106,Us-2020-168368,2020-02-11,2020-02-15,Second Class,Ga-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Off-Bi-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool For Ring Binders,9.64,2,0.0,4.4344,2020,February,1,7,Tuesday,4,0.45999999999999996,Low,Low Profit
107,Us-2020-168368,2020-02-11,2020-02-15,Second Class,Ga-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Off-La-10004853,Office Supplies,Labels,Avery 483,14.940000000000001,3,0.0,6.8724,2020,February,1,7,Tuesday,4,0.45999999999999996,Low,Low Profit
108,Us-2020-168368,2020-02-11,2020-02-15,Second Class,Ga-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Off-St-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.598399999999998,2020,February,1,7,Tuesday,4,0.03999999999999997,Low,Low Profit
109,Us-2020-127614,2020-02-11,2020-02-15,Standard Class,Nf-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,Tec-Ac-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45000000000002,3,0.0,103.15800000000003,2020,February,1,7,Tuesday,4,0.4400000000000001,Medium,High Profit
110,Us-2020-110674,2020-02-12,2020-02-18,Standard Class,Sc-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,Fur-Ch-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.29400000000002,2020,February,1,7,Wednesday,6,-0.1875000000000001,Medium,Loss
111,Us-2020-121762,2020-02-14,2020-02-18,Standard Class,Ml-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,Off-Ap-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0.0,22.9488,2020,February,1,7,Friday,4,0.28,Low,Low Profit
112,Us-2020-107706,2020-02-14,2020-02-19,Second Class,St-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,Off-Pa-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” X 11”",16.176000000000002,3,0.2,6.065999999999999,2020,February,1,7,Friday,5,0.3749999999999999,Low,Low Profit
113,Us-2020-121762,2020-02-14,2020-02-18,Standard Class,Ml-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,Off-Su-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0.0,4.772400000000005,2020,February,1,7,Friday,4,0.020000000000000018,Medium,Low Profit
114,Us-2020-121762,2020-02-14,2020-02-18,Standard Class,Ml-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,Tec-Ac-10000736,Technology,Accessories,Logitech G600 Mmo Gaming Mouse,239.96999999999997,3,0.0,86.38919999999999,2020,February,1,7,Friday,4,0.36,Medium,Low Profit
115,Us-2020-165568,2020-02-15,2020-02-19,Standard Class,Bf-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,Off-Bi-10001031,Office Supplies,Binders,Pressboard Data Binders By Wilson Jones,21.36,5,0.2,7.209,2020,February,1,7,Saturday,4,0.33749999999999997,Low,Low Profit
116,Us-2020-122567,2020-02-16,2020-02-21,Standard Class,Mn-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,Off-Ap-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier For The Whole House With 8-Gallon Output Per Day, Extended Life Filter",7.959999999999997,2,0.8,-13.930000000000003,2020,February,1,7,Sunday,5,-1.750000000000001,Low,Loss
117,Us-2020-122567,2020-02-16,2020-02-21,Standard Class,Mn-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,Off-Bi-10002012,Office Supplies,Binders,Wilson Jones Easy Flow Ii Sheet Lifters,1.0799999999999998,3,0.8,-1.7280000000000002,2020,February,1,7,Sunday,5,-1.6000000000000003,Low,Loss
118,Us-2020-154165,2020-02-17,2020-02-24,Standard Class,Dl-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,Off-Ar-10003631,Office Supplies,Art,Staples In Misc. Colors,54.208,14,0.2,8.808799999999998,2020,February,1,8,Monday,7,0.16249999999999998,Low,Low Profit
119,Us-2020-165589,2020-02-18,2020-02-18,Same Day,Tb-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,Fur-Fu-10002396,Furniture,Furnishings,"Dax Copper Panel Document Frame, 5 X 7 Size",25.16,5,0.6,-11.322,2020,February,1,8,Tuesday,0,-0.44999999999999996,Low,Loss
120,Us-2020-152905,2020-02-18,2020-02-24,Standard Class,Ab-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,Off-St-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.524800000000002,2020,February,1,8,Tuesday,6,-0.20000000000000015,Low,Loss
121,Us-2020-109491,2020-02-20,2020-02-26,Standard Class,Lc-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,Fur-Fu-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0.0,6.908799999999999,2020,February,1,8,Thursday,6,0.33999999999999997,Low,Low Profit
122,Us-2020-164903,2020-02-20,2020-02-24,Standard Class,Sr-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,Off-Pa-10003363,Office Supplies,Paper,Xerox 204,12.96,2,0.0,6.2208000000000006,2020,February,1,8,Thursday,4,0.48000000000000004,Low,Low Profit
123,Us-2020-109491,2020-02-20,2020-02-26,Standard Class,Lc-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,Tec-Ac-10001284,Technology,Accessories,Enermax Briskie Rf Wireless Keyboard And Mouse Combo,62.31,3,0.0,22.4316,2020,February,1,8,Thursday,6,0.36,Low,Low Profit
124,Us-2020-165540,2020-02-21,2020-02-25,Standard Class,Tm-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,Off-Bi-10004094,Office Supplies,Binders,Gbc Standard Plastic Binding Systems Combs,8.849999999999998,5,0.8,-13.717499999999998,2020,February,1,8,Friday,4,-1.55,Low,Loss
125,Us-2020-133354,2020-02-22,2020-02-24,First Class,Sa-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,Off-Pa-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0.0,9.3312,2020,February,1,8,Saturday,2,0.48000000000000004,Low,Low Profit
126,Us-2020-103744,2020-02-23,2020-02-27,Standard Class,Mg-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,Off-Bi-10000320,Office Supplies,Binders,Gbc Plastic Binding Combs,4.427999999999999,3,0.8,-6.863399999999999,2020,February,1,8,Sunday,4,-1.55,Low,Loss
127,Us-2020-103744,2020-02-23,2020-02-27,Standard Class,Mg-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,Off-La-10004425,Office Supplies,Labels,Staple-On Labels,6.936000000000001,3,0.2,2.3409000000000004,2020,February,1,8,Sunday,4,0.3375,Low,Low Profit
128,Us-2020-137680,2020-02-24,2020-03-02,Standard Class,Jh-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,Off-Pa-10000069,Office Supplies,Paper,"Tops 4 X 6 Fluorescent Color Memo Sheets, 500 Sheets Per Pack",22.776000000000003,3,0.2,7.6869,2020,February,1,9,Monday,7,0.3374999999999999,Low,Low Profit
129,Us-2020-137680,2020-02-24,2020-03-02,Standard Class,Jh-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,Off-Pa-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.102399999999996,2020,February,1,9,Monday,7,0.33749999999999986,Low,Low Profit
130,Us-2020-156545,2020-02-27,2020-03-03,First Class,Js-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,Off-Ar-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456000000000003,4,0.2,3.404799999999998,2020,February,1,9,Thursday,5,0.17499999999999988,Low,Low Profit
131,Us-2020-113880,2020-03-01,2020-03-05,Standard Class,Vf-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,Fur-Ch-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.11720000000003,2020,March,1,9,Sunday,4,-0.27142857142857146,High,Loss
132,Us-2020-131009,2020-03-01,2020-03-05,Standard Class,Sc-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,Fur-Ch-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.24999999999994,6,0.3,0.0,2020,March,1,9,Sunday,4,0.0,Medium,Low Profit
133,Us-2020-104269,2020-03-01,2020-03-06,Second Class,Db-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Fur-Ch-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,457.56800000000004,2,0.2,51.47639999999994,2020,March,1,9,Sunday,5,0.11249999999999986,Medium,Low Profit
134,Us-2020-131009,2020-03-01,2020-03-05,Standard Class,Sc-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,Fur-Fu-10001095,Furniture,Furnishings,Dax Black Cherry Wood-Tone Poster Frame,63.55200000000001,6,0.6,-34.9536,2020,March,1,9,Sunday,4,-0.5499999999999999,Low,Loss
135,Us-2020-168312,2020-03-01,2020-03-07,Standard Class,Gw-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,Fur-Ta-10001866,Furniture,Tables,Bevis Round Conference Room Tables And Bases,376.50899999999996,3,0.3,-43.029600000000045,2020,March,1,9,Sunday,6,-0.11428571428571442,Medium,Loss
136,Us-2020-131009,2020-03-01,2020-03-05,Standard Class,Sc-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,Off-Fa-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands By Plymouth,18.84,5,0.2,-3.5324999999999998,2020,March,1,9,Sunday,4,-0.1875,Low,Loss
137,Us-2020-113880,2020-03-01,2020-03-05,Standard Class,Vf-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,Off-Pa-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" X 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.678399999999998,2020,March,1,9,Sunday,4,0.32499999999999984,Low,Low Profit
138,Us-2020-131009,2020-03-01,2020-03-05,Standard Class,Sc-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,Off-St-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.671600000000005,2020,March,1,9,Sunday,4,-0.17500000000000004,Medium,Loss
139,Us-2020-168312,2020-03-01,2020-03-07,Standard Class,Gw-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,Off-St-10003692,Office Supplies,Storage,Recycled Steel Personal File For Hanging File Folders,137.352,3,0.2,8.584499999999991,2020,March,1,9,Sunday,6,0.06249999999999994,Medium,Low Profit
140,Us-2020-143707,2020-03-01,2020-03-05,Standard Class,Hr-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,Tec-Ph-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover For Samsung Galaxy S4,5.9399999999999995,3,0.0,1.6038,2020,March,1,9,Sunday,4,0.27,Low,Low Profit
141,Us-2020-107524,2020-03-02,2020-03-08,Standard Class,Kn-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,Off-En-10001990,Office Supplies,Envelopes,Staple Envelope,11.36,2,0.0,5.339199999999999,2020,March,1,10,Monday,6,0.4699999999999999,Low,Low Profit
142,Us-2020-111157,2020-03-02,2020-03-06,Standard Class,Nh-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Off-Pa-10000327,Office Supplies,Paper,Xerox 1971,3.4240000000000004,1,0.2,1.0699999999999996,2020,March,1,10,Monday,4,0.31249999999999983,Low,Low Profit
143,Us-2020-107524,2020-03-02,2020-03-08,Standard Class,Kn-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,Off-Pa-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0.0,17.472,2020,March,1,10,Monday,6,0.48000000000000004,Low,Low Profit
144,Us-2020-111157,2020-03-02,2020-03-06,Standard Class,Nh-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Tec-Ac-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.20000000000002,3,0.2,32.13,2020,March,1,10,Monday,4,0.2125,Medium,Low Profit
145,Us-2020-127978,2020-03-03,2020-03-08,Standard Class,Js-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,Fur-Bo-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase In Odessa Pine,302.45,5,0.5,-199.61700000000002,2020,March,1,10,Tuesday,5,-0.66,Medium,Loss
146,Us-2020-105648,2020-03-03,2020-03-07,Standard Class,Ej-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,Fur-Ta-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.3520000000001,3,0.2,-23.48820000000009,2020,March,1,10,Tuesday,4,-0.03750000000000014,High,Loss
147,Us-2020-130421,2020-03-03,2020-03-07,Standard Class,Sc-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,Off-Ap-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.77199999999996,3,0.8,-459.60720000000003,2020,March,1,10,Tuesday,4,-2.6000000000000005,Medium,Loss
148,Us-2020-155852,2020-03-03,2020-03-07,Second Class,Aj-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,Off-Ar-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456000000000003,4,0.2,3.404799999999998,2020,March,1,10,Tuesday,4,0.17499999999999988,Low,Low Profit
149,Us-2020-127964,2020-03-03,2020-03-08,Standard Class,Ap-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,Off-Bi-10003429,Office Supplies,Binders,"Cardinal Holdit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.178500000000001,2020,March,1,10,Tuesday,5,0.36250000000000004,Low,Low Profit
